pair_id,citing_official_year,citing_query_doi,citing_resolved_doi,citing_title,citing_pdf_path,citing_note_path,cited_official_year,cited_query_doi,cited_resolved_doi,cited_title,cited_pdf_path,cited_note_path,matched_reference_count,match_type_breakdown,matched_reference_evidence_json
10.1509_jmr.14.0643__cites__10.1509_jmr.13.0238,2018,10.1509/jmr.14.0643,10.1509/jmr.14.0643,Network Overlap and Content Sharing on Social Media Platforms,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.14.0643.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0643.json,2014,10.1509/jmr.13.0238,10.1509/jmr.13.0238,Broadcasting and Narrowcasting: How Audience Size Affects What People Share,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0238.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0238.json,1,"{""doi"": 1}","[{""reference_index"": 8, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0238"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.14.0643__cites__10.1509_jmr.13.0312,2018,10.1509/jmr.14.0643,10.1509/jmr.14.0643,Network Overlap and Content Sharing on Social Media Platforms,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.14.0643.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0643.json,2016,10.1509/jmr.13.0312,10.1509/jmr.13.0312,Sharing with Friends versus Strangers: How Interpersonal Closeness Influences Word-of-Mouth Valence,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.13.0312.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0312.json,1,"{""doi"": 1}","[{""reference_index"": 18, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0312"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.14.0643__cites__10.1509_jmr.14.0348,2018,10.1509/jmr.14.0643,10.1509/jmr.14.0643,Network Overlap and Content Sharing on Social Media Platforms,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.14.0643.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0643.json,2017,10.1509/jmr.14.0348,10.1509/jmr.14.0348,Tweeting as a Marketing Tool: A Field Experiment in the TV Industry,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0348.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0348.json,1,"{""doi"": 1}","[{""reference_index"": 21, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.14.0348"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.14.0653__cites__10.1509_jmkr.41.4.479.47015,2018,10.1509/jmr.14.0653,10.1509/jmr.14.0653,How Customer Referral Programs Turn Social Capital into Economic Capital,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.14.0653.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0653.json,2004,10.1509/jmkr.41.4.479.47015,10.1509/jmkr.41.4.479.47015,Vertical Marketing Systems for Complex Products: A Triadic Perspective,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.4.479.47015.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.41.4.479.47015.json,1,"{""doi"": 1}","[{""reference_index"": 60, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.41.4.479.47015"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.14.0653__cites__10.1509_jmkr.47.5.883,2018,10.1509/jmr.14.0653,10.1509/jmr.14.0653,How Customer Referral Programs Turn Social Capital into Economic Capital,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.14.0653.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0653.json,2010,10.1509/jmkr.47.5.883,10.1509/jmkr.47.5.883,Asymmetric Social Interactions in Physician Prescription Behavior: The Role of Opinion Leaders,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.883.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.5.883.json,1,"{""doi"": 1}","[{""reference_index"": 43, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.47.5.883"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0010__cites__10.1509_jmkr.45.6.654,2018,10.1509/jmr.15.0010,10.1509/jmr.15.0010,"When Promoting Similarity Slows Satiation: The Relationship of Variety, Categorization, Similarity, and Satiation",data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0010.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0010.json,2008,10.1509/jmkr.45.6.654,10.1509/jmkr.45.6.654,Interrupted Consumption: Disrupting Adaptation to Hedonic Experiences,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.6.654.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.6.654.json,1,"{""doi"": 1}","[{""reference_index"": 15, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.6.654"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0080__cites__10.1509_jmkr.37.1.60.18718,2018,10.1509/jmr.15.0080,10.1509/jmr.15.0080,"Mirror, Mirror on the Retail Wall: Self-Focused Attention Promotes Reliance on Feelings in Consumer Decisions",data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0080.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0080.json,2000,10.1509/jmkr.37.1.60.18718,10.1509/jmkr.37.1.60.18718,Consumer Choice between Hedonic and Utilitarian Goods,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.60.18718.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.1.60.18718.json,1,"{""doi"": 1}","[{""reference_index"": 19, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.1.60.18718"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0080__cites__10.1509_jmkr.46.5.682,2018,10.1509/jmr.15.0080,10.1509/jmr.15.0080,"Mirror, Mirror on the Retail Wall: Self-Focused Attention Promotes Reliance on Feelings in Consumer Decisions",data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0080.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0080.json,2009,10.1509/jmkr.46.5.682,10.1509/jmkr.46.5.682,"Me, Myself, and My Choices: The Influence of Private Self-Awareness on Choice",data\jmr_2000_2025\pdfs\2009\10.1509_jmkr.46.5.682.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.46.5.682.json,1,"{""doi"": 1}","[{""reference_index"": 29, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.46.5.682"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0080__cites__10.1509_jmkr.47.5.920,2018,10.1509/jmr.15.0080,10.1509/jmr.15.0080,"Mirror, Mirror on the Retail Wall: Self-Focused Attention Promotes Reliance on Feelings in Consumer Decisions",data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0080.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0080.json,2010,10.1509/jmkr.47.5.920,10.1509/jmkr.47.5.920,Shaping Customer Satisfaction through Self-Awareness Cues,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.920.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.5.920.json,1,"{""doi"": 1}","[{""reference_index"": 55, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.47.5.920"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0080__cites__10.1509_jmkr.48.2.381,2018,10.1509/jmr.15.0080,10.1509/jmr.15.0080,"Mirror, Mirror on the Retail Wall: Self-Focused Attention Promotes Reliance on Feelings in Consumer Decisions",data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0080.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0080.json,2011,10.1509/jmkr.48.2.381,10.1509/jmkr.48.2.381,Shaping Consumer Imaginations: The Role of Self-Focused Attention in Product Evaluations,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.2.381.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.2.381.json,1,"{""doi"": 1}","[{""reference_index"": 42, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.48.2.381"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0080__cites__10.1509_jmr.13.0238,2018,10.1509/jmr.15.0080,10.1509/jmr.15.0080,"Mirror, Mirror on the Retail Wall: Self-Focused Attention Promotes Reliance on Feelings in Consumer Decisions",data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0080.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0080.json,2014,10.1509/jmr.13.0238,10.1509/jmr.13.0238,Broadcasting and Narrowcasting: How Audience Size Affects What People Share,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0238.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0238.json,1,"{""doi"": 1}","[{""reference_index"": 2, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0238"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0080__cites__10.1509_jmr.13.0532,2018,10.1509/jmr.15.0080,10.1509/jmr.15.0080,"Mirror, Mirror on the Retail Wall: Self-Focused Attention Promotes Reliance on Feelings in Consumer Decisions",data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0080.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0080.json,2015,10.1509/jmr.13.0532,10.1509/jmr.13.0532,Lay Rationalism: Individual Differences in using Reason versus Feelings to Guide Decisions,data\jmr_2000_2025\pdfs\2015\10.1509_jmr.13.0532.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0532.json,1,"{""doi"": 1}","[{""reference_index"": 38, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0532"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0146__cites__10.1509_jmkr.44.4.622,2018,10.1509/jmr.15.0146,10.1509/jmr.15.0146,The Determinants and Consequences of Search Cost Heterogeneity: Evidence from Local Gasoline Markets,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0146.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0146.json,2007,10.1509/jmkr.44.4.622,10.1509/jmkr.44.4.622,An Econometric Model of Location and Pricing in the Gasoline Market,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.4.622.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.44.4.622.json,1,"{""doi"": 1}","[{""reference_index"": 12, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.44.4.622"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0146__cites__10.1509_jmkr.45.2.226,2018,10.1509/jmr.15.0146,10.1509/jmr.15.0146,The Determinants and Consequences of Search Cost Heterogeneity: Evidence from Local Gasoline Markets,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0146.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0146.json,2008,10.1509/jmkr.45.2.226,10.1509/jmkr.45.2.226,The Temporal and Spatial Dimensions of Price Search: Insights from Matching Household Survey and Purchase Data,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.2.226.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.2.226.json,1,"{""doi"": 1}","[{""reference_index"": 22, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.2.226"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0146__cites__10.1509_jmkr.47.2.229,2018,10.1509/jmr.15.0146,10.1509/jmr.15.0146,The Determinants and Consequences of Search Cost Heterogeneity: Evidence from Local Gasoline Markets,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0146.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0146.json,2010,10.1509/jmkr.47.2.229,10.1509/jmkr.47.2.229,How Sales Taxes Affect Customer and Firm Behavior: The Role of Search on the Internet,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.2.229.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.2.229.json,1,"{""doi"": 1}","[{""reference_index"": 2, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.47.2.229"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0146__cites__10.1509_jmr.14.0411,2018,10.1509/jmr.15.0146,10.1509/jmr.15.0146,The Determinants and Consequences of Search Cost Heterogeneity: Evidence from Local Gasoline Markets,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0146.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0146.json,2016,10.1509/jmr.14.0411,10.1509/jmr.14.0411,Price Transparency and Retail Prices: Evidence from Fuel Price Signs in the Italian Highway System,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.14.0411.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0411.json,1,"{""doi"": 1}","[{""reference_index"": 51, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.14.0411"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0233__cites__10.1509_jmr.13.0052,2018,10.1509/jmr.15.0233,10.1509/jmr.15.0233,Points of (Dis)parity: Expectation Disconfirmation from Common Attributes in Consumer Choice,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0233.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0233.json,2013,10.1509/jmr.13.0052,10.1509/jmr.13.0052,Prominence versus Dominance: How Relationships between Alternatives Drive Decision Strategy and Choice,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.13.0052.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0052.json,1,"{""doi"": 1}","[{""reference_index"": 12, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0052"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0243__cites__10.1509_jmkr.38.1.131.18832,2018,10.1509/jmr.15.0243,10.1509/jmr.15.0243,Frontline Problem-Solving Effectiveness: A Dynamic Analysis of Verbal and Nonverbal Cues,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0243.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0243.json,2001,10.1509/jmkr.38.1.131.18832,10.1509/jmkr.38.1.131.18832,"Satisfaction, Repurchase Intent, and Repurchase Behavior: Investigating the Moderating Effect of Customer Characteristics",data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.1.131.18832.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.38.1.131.18832.json,1,"{""doi"": 1}","[{""reference_index"": 41, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.38.1.131.18832"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0243__cites__10.1509_jmr.11.0478,2018,10.1509/jmr.15.0243,10.1509/jmr.15.0243,Frontline Problem-Solving Effectiveness: A Dynamic Analysis of Verbal and Nonverbal Cues,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0243.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0243.json,2013,10.1509/jmr.11.0478,10.1509/jmr.11.0478,Judging the Book by Its Cover? how Consumers Decode Conspicuous Consumption Cues in Buyer–Seller Relationships,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0478.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.11.0478.json,1,"{""doi"": 1}","[{""reference_index"": 56, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.11.0478"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0243__cites__10.1509_jmr.12.0420,2018,10.1509/jmr.15.0243,10.1509/jmr.15.0243,Frontline Problem-Solving Effectiveness: A Dynamic Analysis of Verbal and Nonverbal Cues,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0243.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0243.json,2013,10.1509/jmr.12.0420,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0420.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.12.0420.json,1,"{""doi"": 1}","[{""reference_index"": 61, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.12.0420"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0243__cites__10.1509_jmr.13.0423,2018,10.1509/jmr.15.0243,10.1509/jmr.15.0243,Frontline Problem-Solving Effectiveness: A Dynamic Analysis of Verbal and Nonverbal Cues,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0243.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0243.json,2014,10.1509/jmr.13.0423,10.1509/jmr.13.0423,Managing Customer Profits: The Power of Habits,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0423.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0423.json,1,"{""doi"": 1}","[{""reference_index"": 57, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0423"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0246__cites__10.1509_jmr.07.0364,2018,10.1509/jmr.15.0246,10.1509/jmr.15.0246,In God's Hands: How Reminders of God Dampen the Effectiveness of Fear Appeals,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0246.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0246.json,2012,10.1509/jmr.07.0364,10.1509/jmr.07.0364,How Disgust Enhances the Effectiveness of Fear Appeals,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.07.0364.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.07.0364.json,1,"{""doi"": 1}","[{""reference_index"": 25, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.07.0364"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0247__cites__10.1509_jmr.11.0327,2018,10.1509/jmr.15.0247,10.1509/jmr.15.0247,The Abercrombie &amp; Fitch Effect: The Impact of Physical Dominance on Male Customers' Status-Signaling Consumption,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0247.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0247.json,2014,10.1509/jmr.11.0327,10.1509/jmr.11.0327,"Money, Status, and the Ovulatory Cycle",data\jmr_2000_2025\pdfs\2014\10.1509_jmr.11.0327.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.11.0327.json,1,"{""doi"": 1}","[{""reference_index"": 12, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.11.0327"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0307__cites__10.1509_jmkr.43.1.98,2018,10.1509/jmr.15.0307,10.1509/jmr.15.0307,Efficient Large-Scale Internet Media Selection Optimization for Online Display Advertising,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0307.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0307.json,2006,10.1509/jmkr.43.1.98,10.1509/jmkr.43.1.98,The Effect of Banner Advertising on Internet Purchasing,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.1.98.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.43.1.98.json,1,"{""doi"": 1}","[{""reference_index"": 33, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.43.1.98"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0307__cites__10.1509_jmr.13.0277,2018,10.1509/jmr.15.0307,10.1509/jmr.15.0307,Efficient Large-Scale Internet Media Selection Optimization for Online Display Advertising,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0307.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0307.json,2015,10.1509/jmr.13.0277,10.1509/jmr.13.0277,Effects of Internet Display Advertising in the Purchase Funnel: Model-Based Insights from a Randomized Field Experiment,data\jmr_2000_2025\pdfs\2015\10.1509_jmr.13.0277.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0277.json,1,"{""doi"": 1}","[{""reference_index"": 25, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0277"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0307__cites__10.1509_jmr.14.0274,2018,10.1509/jmr.15.0307,10.1509/jmr.15.0307,Efficient Large-Scale Internet Media Selection Optimization for Online Display Advertising,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0307.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0307.json,2016,10.1509/jmr.14.0274,10.1509/jmr.14.0274,Advertising Spillovers: Evidence from Online Field Experiments and Implications for Returns on Advertising,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.14.0274.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0274.json,1,"{""doi"": 1}","[{""reference_index"": 48, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.14.0274"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0346__cites__10.1509_jmkr.44.1.142,2018,10.1509/jmr.15.0346,10.1509/jmr.15.0346,The Teasing Effect: An Underappreciated Benefit of Creating and Resolving an Uncertainty,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0346.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0346.json,2007,10.1509/jmkr.44.1.142,10.1509/jmkr.44.1.142,Decisions by Rules: The Case of Unwillingness to Pay for Beneficial Delays,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.1.142.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.44.1.142.json,1,"{""doi"": 1}","[{""reference_index"": 1, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.44.1.142"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0346__cites__10.1509_jmkr.45.3.320,2018,10.1509/jmr.15.0346,10.1509/jmr.15.0346,The Teasing Effect: An Underappreciated Benefit of Creating and Resolving an Uncertainty,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0346.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0346.json,2008,10.1509/jmkr.45.3.320,10.1509/jmkr.45.3.320,Managing Consumer Uncertainty in the Adoption of New Products: Temporal Distance and Mental Simulation,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.3.320.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.3.320.json,1,"{""doi"": 1}","[{""reference_index"": 18, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.3.320"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmr.15.0346__cites__10.1509_jmkr.46.3.372,2018,10.1509/jmr.15.0346,10.1509/jmr.15.0346,The Teasing Effect: An Underappreciated Benefit of Creating and Resolving an Uncertainty,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0346.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0346.json,2009,10.1509/jmkr.46.3.372,10.1509/jmkr.46.3.372,Planned versus Actual Betting in Sequential Gambles,data\jmr_2000_2025\pdfs\2009\10.1509_jmkr.46.3.372.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.46.3.372.json,1,"{""doi"": 1}","[{""reference_index"": 2, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.46.3.372"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
