pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,triage_decision,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1177_0022243719867698__cites__10.1509_jmkr.47.2.301,ok,resp_0857cd0e9e4d46f30169dbfe70ae2c8191bcf4189fabefd7a8,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719867698__cites__10.1509_jmkr.47.2.301.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719867698__cites__10.1509_jmkr.47.2.301.json,,2271,399,2670,
10.1177_0022243719867698__cites__10.1509_jmr.13.0437,ok,resp_032b0eb765dc28840169dbfe7149fc8191b2aed06f181f9839,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719867698__cites__10.1509_jmr.13.0437.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719867698__cites__10.1509_jmr.13.0437.json,,2343,400,2743,
10.1177_0022243719867698__cites__10.1509_jmr.13.0151,ok,resp_01d73a5cf7e5af3a0169dbfe7742108191a751952f1b211c61,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719867698__cites__10.1509_jmr.13.0151.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719867698__cites__10.1509_jmr.13.0151.json,,2374,416,2790,
10.1177_0022243719867698__cites__10.1509_jmr.13.0058,ok,resp_0ac571814b70de800169dbfe7903f08191a8e8a21a3bc1e774,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719867698__cites__10.1509_jmr.13.0058.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719867698__cites__10.1509_jmr.13.0058.json,,2350,565,2915,
10.1177_0022243719867698__cites__10.1509_jmr.14.0186,ok,resp_0c1d635bfdb389860169dbfe7a1c148191bcc7e5e400e146a6,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719867698__cites__10.1509_jmr.14.0186.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719867698__cites__10.1509_jmr.14.0186.json,,2473,774,3247,
10.1177_0022243719867698__cites__10.1509_jmr.14.0293,ok,resp_03d30d1b07a10d4e0169dbfe7ce104819188e3a77f71466d0c,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719867698__cites__10.1509_jmr.14.0293.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719867698__cites__10.1509_jmr.14.0293.json,,2392,538,2930,
10.1177_0022243719867935__cites__10.1509_jmkr.48.4.670,ok,resp_07fbeae1f798eae10169dbfe7d2ddc8191bf6d65b0c3c2ff5a,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719867935__cites__10.1509_jmkr.48.4.670.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719867935__cites__10.1509_jmkr.48.4.670.json,,2449,475,2924,
10.1177_0022243719867935__cites__10.1509_jmr.13.0415,ok,resp_00cf28261eaeafd10169dbfe7dc0b08191a114131cae816e43,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719867935__cites__10.1509_jmr.13.0415.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719867935__cites__10.1509_jmr.13.0415.json,,2430,276,2706,
10.1177_0022243719870803__cites__10.1509_jmkr.38.2.183.18849,ok,resp_0102ac7dc79bd39b0169dbfe7e1af88191b3c7f65d47abe906,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719870803__cites__10.1509_jmkr.38.2.183.18849.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719870803__cites__10.1509_jmkr.38.2.183.18849.json,,2308,650,2958,
10.1177_0022243719870803__cites__10.1509_jmkr.43.1.84,ok,resp_019dd77fba121f580169dbfe8163ac8191b09aaf69d3f6f257,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719870803__cites__10.1509_jmkr.43.1.84.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719870803__cites__10.1509_jmkr.43.1.84.json,,2239,574,2813,
10.1177_0022243719870803__cites__10.1509_jmr.10.0196,ok,resp_01877517a0bb8f640169dbfe81ba508191b279f0e2a8b02096,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719870803__cites__10.1509_jmr.10.0196.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719870803__cites__10.1509_jmr.10.0196.json,,2210,842,3052,
10.1177_0022243719870803__cites__10.1177_0022243718802846,ok,resp_0898fdd95c12be4d0169dbfe81f5948191aad790367c139e34,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719870803__cites__10.1177_0022243718802846.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719870803__cites__10.1177_0022243718802846.json,,2351,825,3176,
10.1177_0022243719870803__cites__10.1177_0022243719827916,ok,resp_02d4227d82524c8d0169dbfe826da081919dafdaca1ff9832a,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719870803__cites__10.1177_0022243719827916.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719870803__cites__10.1177_0022243719827916.json,,2236,779,3015,
10.1177_0022243719853221__cites__10.1509_jmr.12.0407,ok,resp_0bea533561c5a5310169dbfe8370f48191a3611f97b0951ed0,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719853221__cites__10.1509_jmr.12.0407.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719853221__cites__10.1509_jmr.12.0407.json,,2242,553,2795,
10.1177_0022243719871946__cites__10.1509_jmkr.39.2.242.19081,ok,resp_0417bbe5e97c7f9a0169dbfe83ed008191970cedae6ad165ba,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719871946__cites__10.1509_jmkr.39.2.242.19081.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719871946__cites__10.1509_jmkr.39.2.242.19081.json,,2245,463,2708,
10.1177_0022243719871946__cites__10.1509_jmkr.2005.42.4.383,ok,resp_0ac52f5e27b611220169dbfe8429a48191abf41ba18b45bf19,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719871946__cites__10.1509_jmkr.2005.42.4.383.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719871946__cites__10.1509_jmkr.2005.42.4.383.json,,2156,510,2666,
10.1177_0022243719871946__cites__10.1509_jmkr.2005.42.4.406,ok,resp_07750c8a5d2f92570169dbfe86ddcc819186d9e4601610c1d3,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719871946__cites__10.1509_jmkr.2005.42.4.406.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719871946__cites__10.1509_jmkr.2005.42.4.406.json,,2106,699,2805,
10.1177_0022243719871946__cites__10.1509_jmkr.45.4.403,ok,resp_0be8d47c24580dfa0169dbfe8731608191ad4ca96e178983ac,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719871946__cites__10.1509_jmkr.45.4.403.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719871946__cites__10.1509_jmkr.45.4.403.json,,2232,316,2548,
10.1177_0022243719871946__cites__10.1509_jmr.12.0420,ok,resp_0e10e1736ca55fd70169dbfe876c5c8191b726de8a4e010f8e,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719871946__cites__10.1509_jmr.12.0420.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719871946__cites__10.1509_jmr.12.0420.json,,2202,391,2593,
10.1177_0022243719874047__cites__10.1509_jmkr.39.1.1.18939,ok,resp_0ea1230f42b630fe0169dbfe87845081919b890ab8b107e753,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719874047__cites__10.1509_jmkr.39.1.1.18939.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719874047__cites__10.1509_jmkr.39.1.1.18939.json,,2345,651,2996,
10.1177_0022243719874047__cites__10.1509_jmkr.40.2.131.19224,ok,resp_0db32855285769c10169dbfe87884481918dc4ebfd916e2d12,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719874047__cites__10.1509_jmkr.40.2.131.19224.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719874047__cites__10.1509_jmkr.40.2.131.19224.json,,2347,569,2916,
10.1177_0022243719874047__cites__10.1509_jmkr.47.1.3,ok,resp_0e8ff806f5f25f970169dbfe879d608191aa033d33c4b01ceb,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719874047__cites__10.1509_jmkr.47.1.3.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719874047__cites__10.1509_jmkr.47.1.3.json,,2275,561,2836,
10.1177_0022243719874047__cites__10.1509_jmr.11.0162,ok,resp_09f9d3e97f0841450169dbfe897d5081918fcdf371be52fce0,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719874047__cites__10.1509_jmr.11.0162.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719874047__cites__10.1509_jmr.11.0162.json,,2374,554,2928,
10.1177_0022243719879711__cites__10.1509_jmkr.40.3.321.19233,ok,resp_043e3a224c513b740169dbfe8b49cc81918409239f03c62ac4,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719879711__cites__10.1509_jmkr.40.3.321.19233.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719879711__cites__10.1509_jmkr.40.3.321.19233.json,,2402,952,3354,
10.1177_0022243719879711__cites__10.1509_jmkr.44.1.114,ok,resp_05072182cc4b9ae40169dbfe8baa488191af7c51fad03a800d,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719879711__cites__10.1509_jmkr.44.1.114.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719879711__cites__10.1509_jmkr.44.1.114.json,,2257,461,2718,
10.1177_0022243719879711__cites__10.1509_jmr.11.0467,ok,resp_01e6651834947b070169dbfe8c02a48191a654d022f419baba,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719879711__cites__10.1509_jmr.11.0467.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719879711__cites__10.1509_jmr.11.0467.json,,2251,592,2843,
10.1177_0022243719879711__cites__10.1509_jmr.13.0124,ok,resp_09e033735fc4abfe0169dbfe8e916481919fa3110ae77421b8,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719879711__cites__10.1509_jmr.13.0124.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719879711__cites__10.1509_jmr.13.0124.json,,2203,766,2969,
10.1177_0022243719881113__cites__10.1509_jmkr.43.3.345,ok,resp_04ec6b6a57eeab750169dbfe8ea0648191841eb1c3cfa729fd,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881113__cites__10.1509_jmkr.43.3.345.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881113__cites__10.1509_jmkr.43.3.345.json,,2227,497,2724,
10.1177_0022243719881113__cites__10.1509_jmkr.45.3.379,ok,resp_0a63cb96203d4f640169dbfe8eea0481918fee74e86d7fa5bb,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881113__cites__10.1509_jmkr.45.3.379.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881113__cites__10.1509_jmkr.45.3.379.json,,2222,452,2674,
10.1177_0022243719881113__cites__10.1509_jmr.10.0353,ok,resp_07528e8e939c80020169dbfe8efed08191bc563903ebf9254e,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881113__cites__10.1509_jmr.10.0353.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881113__cites__10.1509_jmr.10.0353.json,,2218,469,2687,
10.1177_0022243719881113__cites__10.1509_jmr.12.0424,ok,resp_0a62743e702cd2710169dbfe8f59ec8191bf30dc78fc5353e4,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881113__cites__10.1509_jmr.12.0424.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881113__cites__10.1509_jmr.12.0424.json,,2236,632,2868,
10.1177_0022243719881113__cites__10.1509_jmr.14.0117,ok,resp_0dd6cd7cc67494490169dbfe906be48191b5eed77dfd8f3142,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881113__cites__10.1509_jmr.14.0117.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881113__cites__10.1509_jmr.14.0117.json,,2269,478,2747,
10.1177_0022243719881448__cites__10.1509_jmr.10.0355,ok,resp_0988f6b9f6c3e0c70169dbfe90c85c819186bcbcc4f2b900f5,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881448__cites__10.1509_jmr.10.0355.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881448__cites__10.1509_jmr.10.0355.json,,2368,503,2871,
10.1177_0022243719881448__cites__10.1509_jmr.14.0411,ok,resp_0f754c0dcb41071a0169dbfe91a0ac8191bd51aa887a3166a8,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881448__cites__10.1509_jmr.14.0411.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881448__cites__10.1509_jmr.14.0411.json,,2377,552,2929,
10.1177_0022243719881618__cites__10.1509_jmkr.38.2.143.18840,ok,resp_00939ad0323a74ca0169dbfe92411c8191b1825085bddf7311,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881618__cites__10.1509_jmkr.38.2.143.18840.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881618__cites__10.1509_jmkr.38.2.143.18840.json,,2400,726,3126,
10.1177_0022243719881618__cites__10.1509_jmkr.39.1.31.18937,ok,resp_05de92245cff62650169dbfe927604819188276e44e1f015ad,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881618__cites__10.1509_jmkr.39.1.31.18937.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881618__cites__10.1509_jmkr.39.1.31.18937.json,,2398,351,2749,
10.1177_0022243719881618__cites__10.1509_jmr.13.0023,ok,resp_07accd61fa1bd23a0169dbfe95f5c081919565f6f0b0a342d0,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881618__cites__10.1509_jmr.13.0023.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881618__cites__10.1509_jmr.13.0023.json,,2289,593,2882,
10.1177_0022243719881618__cites__10.1509_jmr.14.0102,ok,resp_05750a5871e345360169dbfe944b38819196a4f553bb7b26a5,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881618__cites__10.1509_jmr.14.0102.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881618__cites__10.1509_jmr.14.0102.json,,2346,403,2749,
10.1177_0022243719881618__cites__10.1509_jmr.15.0559,ok,resp_0a1564c0339b89080169dbfe95525081918abe208f421ce80a,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719881618__cites__10.1509_jmr.15.0559.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719881618__cites__10.1509_jmr.15.0559.json,,2278,682,2960,
10.1177_0022243719887378__cites__10.1509_jmkr.43.1.39,ok,resp_0e48ee68a9699b220169dbfe9636f4819197f6e927f79bd51a,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_0022243719887378__cites__10.1509_jmkr.43.1.39.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_0022243719887378__cites__10.1509_jmkr.43.1.39.json,,2415,700,3115,
