citing_official_year,citing_resolved_doi,citing_title,cited_official_year,cited_resolved_doi,cited_title,matched_reference_count,match_type_breakdown
2019,10.1177/0022243718820588,Branded Apps and Their Impact on Firm Value: A Design Perspective,2008,10.1509/jmkr.45.1.60,Customer Channel Migration,1,"{""doi"": 1}"
2019,10.1177/0022243718820588,Branded Apps and Their Impact on Firm Value: A Design Perspective,2010,10.1509/jmkr.47.1.36,Ties that Bind: The Impact of Multiple Types of Ties with a Customeron Sales Growth and Sales Volatility,1,"{""doi"": 1}"
2019,10.1177/0022243718820588,Branded Apps and Their Impact on Firm Value: A Design Perspective,2010,10.1509/jmkr.47.6.1162,When do Chief Marketing Officers Affect Firm Value? A Customer Power Explanation,1,"{""doi"": 1}"
2019,10.1177/0022243718820588,Branded Apps and Their Impact on Firm Value: A Design Perspective,2012,10.1509/jmr.09.0401,The Effects of Traditional and Social Earned Media on Sales: A Study of a Microlending Marketplace,1,"{""doi"": 1}"
2019,10.1177/0022243718820588,Branded Apps and Their Impact on Firm Value: A Design Perspective,2015,10.1509/jmr.14.0229,Geo-Conquesting: Competitive Locational Targeting of Mobile Promotions,1,"{""doi"": 1}"
2019,10.1177/0022243718820588,Branded Apps and Their Impact on Firm Value: A Design Perspective,2016,10.1509/jmr.15.0044,Competitive Advantage through Engagement,1,"{""doi"": 1}"
2019,10.1177/0022243718820588,Branded Apps and Their Impact on Firm Value: A Design Perspective,2017,10.1509/jmr.15.0556,Influencing Acquisition Performance in High-Technology Industries: The Role of Innovation and Relational Overlap,1,"{""doi"": 1}"
2019,10.1177/0022243718821312,Assessing Sensitive Consumer Behavior Using the Item Count Response Technique,2005,10.1509/jmkr.42.1.67.56890,Incentive-Aligned Conjoint Analysis,1,"{""doi"": 1}"
2019,10.1177/0022243718821312,Assessing Sensitive Consumer Behavior Using the Item Count Response Technique,2010,10.1509/jmkr.47.1.14,Reducing Social Desirability Bias through Item Randomized Response: An Application to Measure Underreported Desires,1,"{""doi"": 1}"
2019,10.1177/0022243718821312,Assessing Sensitive Consumer Behavior Using the Item Count Response Technique,2013,10.1509/jmr.09.0039,Creating Truth-Telling Incentives with the Bayesian Truth Serum,1,"{""doi"": 1}"
2019,10.1177/0022243718821660,Frugality Is Hard to Afford,2002,10.1509/jmkr.39.3.321.19111,When Are Stockpiled Products Consumed Faster? A Convenience–Salience Framework of Postpurchase Consumption Incidence and Quantity,1,"{""doi"": 1}"
2019,10.1177/0022243718821660,Frugality Is Hard to Afford,2007,10.1509/jmkr.44.3.450,Decomposition of the Sales Impact of Promotion-Induced Stockpiling,1,"{""doi"": 1}"
2019,10.1177/0022243718821660,Frugality Is Hard to Afford,2018,10.1509/jmr.16.0235,The Club Store Effect: Impact of Shopping in Warehouse Club Stores on Consumers' Packaged Food Purchases,1,"{""doi"": 1}"
2019,10.1177/0022243718821666,Price-Matching Guarantees as a Direct Signal of Low Prices,2000,10.1509/jmkr.37.3.351.18773,An Experimental and Theoretical Analysis of Price-Matching Refund Policies,1,"{""doi"": 1}"
2019,10.1177/0022243718821666,Price-Matching Guarantees as a Direct Signal of Low Prices,2006,10.1509/jmkr.43.2.156,Price Matching by Vertically Differentiated Retailers: Theory and Evidence,1,"{""doi"": 1}"
2019,10.1177/0022243718821697,Prosocial Goal Pursuit in Crowdfunding: Evidence from Kickstarter,2006,10.1509/jmkr.43.1.39,"The Goal-Gradient Hypothesis Resurrected: Purchase Acceleration, Illusionary Goal Progress, and Customer Retention",1,"{""doi"": 1}"
2019,10.1177/0022243718821697,Prosocial Goal Pursuit in Crowdfunding: Evidence from Kickstarter,2011,10.1509/jmkr.48.2.268,Recurring Goals and Learning: The Impact of Successful Reward Attainment on Purchase Behavior,1,"{""doi"": 1}"
2019,10.1177/0022243718821697,Prosocial Goal Pursuit in Crowdfunding: Evidence from Kickstarter,2011,10.1509/jmkr.48.spl.s130,Microfinance Decision Making: A Field Study of Prosocial Lending,1,"{""doi"": 1}"
2019,10.1177/0022243718821697,Prosocial Goal Pursuit in Crowdfunding: Evidence from Kickstarter,2011,10.1509/jmr.10.0063,Motivational Consequences of Perceived Velocity in Consumer Goal Pursuit,1,"{""doi"": 1}"
2019,10.1177/0022243718821698,"How Should Firms Manage Excessive Product Use? A Continuous-Time Demand Model to Test Reward Schedules, Notifications, and Time Limits",2013,10.1509/jmr.10.0416,Why We Do What We Do: A Model of Activity Consumption,1,"{""doi"": 1}"
2019,10.1177/0022243718821698,"How Should Firms Manage Excessive Product Use? A Continuous-Time Demand Model to Test Reward Schedules, Notifications, and Time Limits",2018,10.1509/jmr.15.0421,TV Viewing and Advertising Targeting,1,"{""doi"": 1}"
2019,10.1177/0022243718821957,Speaking for “Free”: Word of Mouth in Free- and Paid-Product Settings,2006,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,1,"{""doi"": 1}"
2019,10.1177/0022243718821957,Speaking for “Free”: Word of Mouth in Free- and Paid-Product Settings,2011,10.1509/jmkr.48.1.103,It's Not what you Get but when you Get It: The Effect of Gift Sequence on Deposit Balances and Customer Sentiment in a Commercial Bank,1,"{""doi"": 1}"
2019,10.1177/0022243718821957,Speaking for “Free”: Word of Mouth in Free- and Paid-Product Settings,2011,10.1509/jmkr.48.5.869,What Drives Immediate and Ongoing Word of Mouth?,1,"{""doi"": 1}"
2019,10.1177/0022243718821957,Speaking for “Free”: Word of Mouth in Free- and Paid-Product Settings,2011,10.1509/jmkr.48.5.920,The Role of Reciprocity in Clarifying the Performance Payoff of Relational Behavior,1,"{""doi"": 1}"
2019,10.1177/0022243718821957,Speaking for “Free”: Word of Mouth in Free- and Paid-Product Settings,2012,10.1509/jmr.11.0136,On Braggarts and Gossips: A Self-Enhancement Account of Word-of-Mouth Generation and Transmission,1,"{""doi"": 1}"
2019,10.1177/0022243718821957,Speaking for “Free”: Word of Mouth in Free- and Paid-Product Settings,2015,10.1509/jmr.12.0160,The Challenge of Retaining Customers Acquired with Free Trials,1,"{""doi"": 1}"
2019,10.1177/0022243718821960,When Posting About Products on Social Media Backfires: The Negative Effects of Consumer Identity Signaling on Product Interest,2004,10.1509/jmkr.41.4.397.47019,Sticky Priors: The Perseverance of Identity Effects on Judgment,1,"{""doi"": 1}"
2019,10.1177/0022243718821960,When Posting About Products on Social Media Backfires: The Negative Effects of Consumer Identity Signaling on Product Interest,2012,10.1509/jmr.09.0401,The Effects of Traditional and Social Earned Media on Sales: A Study of a Microlending Marketplace,1,"{""doi"": 1}"
2019,10.1177/0022243718821960,When Posting About Products on Social Media Backfires: The Negative Effects of Consumer Identity Signaling on Product Interest,2012,10.1509/jmr.10.0490,Self-Signaling and the Costs and Benefits of Temptation in Consumer Choice,1,"{""doi"": 1}"
2019,10.1177/0022243718821960,When Posting About Products on Social Media Backfires: The Negative Effects of Consumer Identity Signaling on Product Interest,2013,10.1509/jmr.11.0342,"Look at Me! Look at Me! Conspicuous Brand Usage, Self-Brand Connection, and Dilution",1,"{""doi"": 1}"
2019,10.1177/0022243718821960,When Posting About Products on Social Media Backfires: The Negative Effects of Consumer Identity Signaling on Product Interest,2017,10.1509/jmr.14.0237,Does “Liking” Lead to Loving? The Impact of Joining a Brand's Social Network on Marketing Outcomes,1,"{""doi"": 1}"
2019,10.1177/0022243718822506,Value Appropriation and Firm Shareholder Value: Role of Advertising and Receivables Management,2010,10.1509/jmkr.47.6.1162,When do Chief Marketing Officers Affect Firm Value? A Customer Power Explanation,1,"{""doi"": 1}"
2019,10.1177/0022243718822506,Value Appropriation and Firm Shareholder Value: Role of Advertising and Receivables Management,2016,10.1509/jmr.12.0272,Cross-Validation of Customer and Employee Signals and Firm Valuation,1,"{""doi"": 1}"
2019,10.1177/0022243718822506,Value Appropriation and Firm Shareholder Value: Role of Advertising and Receivables Management,2013,10.1509/jmr.12.0278,Asymmetric Roles of Advertising and Marketing Capability in Financial Returns to News: Turning Bad into Good and Good into Great,1,"{""doi"": 1}"
2019,10.1177/0022243718822506,Value Appropriation and Firm Shareholder Value: Role of Advertising and Receivables Management,2016,10.1509/jmr.13.0285,Advertising Effectiveness: The Moderating Effect of Firm Strategy,1,"{""doi"": 1}"
2019,10.1177/0022243718822506,Value Appropriation and Firm Shareholder Value: Role of Advertising and Receivables Management,2014,10.1509/jmr.13.0435,Employee-Based Brand Equity: Why Firms with Strong Brands Pay Their Executives Less,1,"{""doi"": 1}"
2019,10.1177/0022243718822506,Value Appropriation and Firm Shareholder Value: Role of Advertising and Receivables Management,2016,10.1509/jmr.14.0046,Marketing's Impact on Firm Value: Generalizations from a Meta-Analysis,1,"{""doi"": 1}"
2019,10.1177/0022243718822506,Value Appropriation and Firm Shareholder Value: Role of Advertising and Receivables Management,2016,10.1509/jmr.14.0204,Analyst Earning Forecasts and Advertising and R&amp;D Budgets: Role of Agency Theoretic Monitoring and Bonding Costs,1,"{""doi"": 1}"
2019,10.1177/0022243718822827,Service Robots Rising: How Humanoid Robots Influence Service Experiences and Elicit Compensatory Consumer Responses,2013,10.1509/jmr.10.0513,A Wallet Full of Calories: The Effect of Financial Dissatisfaction on the Desire for Food Energy,1,"{""doi"": 1}"
2019,10.1177/0022243718822827,Service Robots Rising: How Humanoid Robots Influence Service Experiences and Elicit Compensatory Consumer Responses,2013,10.1509/jmr.11.0478,Judging the Book by Its Cover? how Consumers Decode Conspicuous Consumption Cues in Buyer–Seller Relationships,1,"{""doi"": 1}"
2019,10.1177/0022243718822827,Service Robots Rising: How Humanoid Robots Influence Service Experiences and Elicit Compensatory Consumer Responses,2016,10.1509/jmr.14.0234,Advance Ordering for Healthier Eating? Field Experiments on the Relationship between the Meal Order–Consumption Time Delay and Meal Content,1,"{""doi"": 1}"
2019,10.1177/0022243718822827,Service Robots Rising: How Humanoid Robots Influence Service Experiences and Elicit Compensatory Consumer Responses,2018,10.1509/jmr.16.0235,The Club Store Effect: Impact of Shopping in Warehouse Club Stores on Consumers' Packaged Food Purchases,1,"{""doi"": 1}"
2019,10.1177/0022243718823169,Optimal Design of Free Samples for Digital Products and Services,2004,10.1509/jmkr.41.4.467.47005,Response Modeling with Nonrandom Marketing-Mix Variables,1,"{""doi"": 1}"
2019,10.1177/0022243718823169,Optimal Design of Free Samples for Digital Products and Services,2012,10.1509/jmr.10.0058,Multiformat Digital Products: How Design Attributes Interact with Usage Situations to Determine Choice,1,"{""doi"": 1}"
2019,10.1177/0022243718823169,Optimal Design of Free Samples for Digital Products and Services,2014,10.1509/jmr.12.0106,Mining Marketing Meaning from Online Chatter: Strategic Brand Analysis of Big Data Using Latent Dirichlet Allocation,1,"{""doi"": 1}"
2019,10.1177/0022243718823698,The Impact of a Complement-Based Assortment Organization on Purchases,2007,10.1509/jmkr.44.3.370,The Shopping Momentum Effect,1,"{""doi"": 1}"
2019,10.1177/0022243718823698,The Impact of a Complement-Based Assortment Organization on Purchases,2010,10.1509/jmkr.47.4.659,"Categories Create Mind-Sets: The Effect of Exposure to Broad versus Narrow Categorizations on Subsequent, Unrelated Decisions",1,"{""doi"": 1}"
2019,10.1177/0022243718823698,The Impact of a Complement-Based Assortment Organization on Purchases,2011,10.1509/jmkr.48.3.472,It's the Mind-Set that Matters: The Role of Construal Level and Message Framing in Influencing Consumer Efficacy and Conservation Behaviors,1,"{""doi"": 1}"
2019,10.1177/0022243718823698,The Impact of a Complement-Based Assortment Organization on Purchases,2011,10.1509/jmr.10.0250,The Fewer the Better: Number of Goals and Savings Behavior,1,"{""doi"": 1}"
2019,10.1177/0022243718823698,The Impact of a Complement-Based Assortment Organization on Purchases,2013,10.1509/jmr.12.0065,Deconstructing the “First Moment of Truth”: Understanding Unplanned Consideration and Purchase Conversion Using In-Store Video Tracking,1,"{""doi"": 1}"
2019,10.1177/0022243718823698,The Impact of a Complement-Based Assortment Organization on Purchases,2016,10.1509/jmr.12.0240,Selective Sensitization: Consuming a Food Activates a Goal to Consume Its Complements,1,"{""doi"": 1}"
2019,10.1177/0022243718823698,The Impact of a Complement-Based Assortment Organization on Purchases,2013,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",1,"{""doi"": 1}"
2019,10.1177/0022243718823698,The Impact of a Complement-Based Assortment Organization on Purchases,2017,10.1509/jmr.16.0225,Field Experimentation in Marketing Research,1,"{""doi"": 1}"
2019,10.1177/0022243718823711,Modeling Emerging-Market Firms’ Competitive Retail Distribution Strategies,2007,10.1509/jmkr.44.3.434,"Bounded Rationality in Pricing under State-Dependent Demand: Do Firms Look Ahead, and if So, How Far?",1,"{""doi"": 1}"
2019,10.1177/0022243718823711,Modeling Emerging-Market Firms’ Competitive Retail Distribution Strategies,2007,10.1509/jmkr.44.4.560,Optimal Marketing Strategies for a Customer Data Intermediary,1,"{""doi"": 1}"
2019,10.1177/0022243718823711,Modeling Emerging-Market Firms’ Competitive Retail Distribution Strategies,2009,10.1509/jmkr.46.4.531,Simulated Maximum Likelihood Estimator for the Random Coefficient Logit Model Using Aggregate Data,1,"{""doi"": 1}"
2019,10.1177/0022243718823711,Modeling Emerging-Market Firms’ Competitive Retail Distribution Strategies,2010,10.1509/jmkr.47.1.3,A Control Function Approach to Endogeneity in Consumer Choice Models,1,"{""doi"": 1}"
2019,10.1177/0022243718823711,Modeling Emerging-Market Firms’ Competitive Retail Distribution Strategies,2010,10.1509/jmkr.47.5.866,The Long-Term Effect of Marketing Strategy on Brand Sales,1,"{""doi"": 1}"
2019,10.1177/0022243718823711,Modeling Emerging-Market Firms’ Competitive Retail Distribution Strategies,2017,10.1509/jmr.16.0210,Dynamically Managing a Profitable Email Marketing Program,1,"{""doi"": 1}"
2019,10.1177/0022243718824081,Climb or Jump: Status-Based Seeding in User-Generated Content Networks,2010,10.1509/jmkr.47.4.643,Determining Influential Users in Internet Social Networks,1,"{""doi"": 1}"
2019,10.1177/0022243718824081,Climb or Jump: Status-Based Seeding in User-Generated Content Networks,2011,10.1509/jmkr.48.4.713,Modeling Multiple Relationships in Social Networks,1,"{""doi"": 1}"
2019,10.1177/0022243718824081,Climb or Jump: Status-Based Seeding in User-Generated Content Networks,2012,10.1509/jmr.10.0353,What Makes Online Content Viral?,1,"{""doi"": 1}"
2019,10.1177/0022243718824081,Climb or Jump: Status-Based Seeding in User-Generated Content Networks,2012,10.1509/jmr.11.0091,The Quest for Content: How User-Generated Links can Facilitate Online Exploration,1,"{""doi"": 1}"
2019,10.1177/0022243718824081,Climb or Jump: Status-Based Seeding in User-Generated Content Networks,2013,10.1509/jmr.11.0305,Decomposing the Value of Word-of-Mouth Seeding Programs: Acceleration versus Expansion,1,"{""doi"": 1}"
