citing_official_year,citing_query_doi,citing_resolved_doi,citing_title,citing_pdf_path,reference_index,match_type,ref_doi,ref_article_title,ref_unstructured,cited_official_year,cited_query_doi,cited_resolved_doi,cited_title,cited_pdf_path
2021,10.1177/00222437211004252,10.1177/00222437211004252,Political Identity and Preference for Supplemental Educational Programs,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211004252.pdf,34,doi,10.1509/jmkr.46.5.682,,,2009,10.1509/jmkr.46.5.682,10.1509/jmkr.46.5.682,"Me, Myself, and My Choices: The Influence of Private Self-Awareness on Choice",data\jmr_2000_2025\pdfs\2009\10.1509_jmkr.46.5.682.pdf
2021,10.1177/00222437211004252,10.1177/00222437211004252,Political Identity and Preference for Supplemental Educational Programs,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211004252.pdf,37,doi,10.1177/0022243718813331,,,2019,10.1177/0022243718813331,10.1177/0022243718813331,Political Identity and Financial Risk Taking: Insights from Social Dominance Orientation,data\jmr_2000_2025\pdfs\2019\10.1177_0022243718813331.pdf
2021,10.1177/00222437211004252,10.1177/00222437211004252,Political Identity and Preference for Supplemental Educational Programs,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211004252.pdf,43,doi,10.1509/jmkr.48.2.381,,,2011,10.1509/jmkr.48.2.381,10.1509/jmkr.48.2.381,Shaping Consumer Imaginations: The Role of Self-Focused Attention in Product Evaluations,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.2.381.pdf
2021,10.1177/00222437211004252,10.1177/00222437211004252,Political Identity and Preference for Supplemental Educational Programs,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211004252.pdf,44,doi,10.1177/0022243720919709,,,2020,10.1177/0022243720919709,10.1177/0022243720919709,When Consumption Regulations Backfire: The Role of Political Ideology,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720919709.pdf
2021,10.1177/00222437211004252,10.1177/00222437211004252,Political Identity and Preference for Supplemental Educational Programs,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211004252.pdf,51,doi,10.1509/jmr.14.0110,,,2017,10.1509/jmr.14.0110,10.1509/jmr.14.0110,"Values that Shape Marketing Decisions: Influence of Chief Executive Officers’ Political Ideologies on Innovation Propensity, Shareholder Value, and Risk",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0110.pdf
2021,10.1177/00222437211004252,10.1177/00222437211004252,Political Identity and Preference for Supplemental Educational Programs,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211004252.pdf,70,doi,10.1509/jmkr.47.5.920,,,2010,10.1509/jmkr.47.5.920,10.1509/jmkr.47.5.920,Shaping Customer Satisfaction through Self-Awareness Cues,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.920.pdf
2021,10.1177/00222437211009214,10.1177/00222437211009214,How Do Bonus Payments Affect the Demand for Auto Loans and Their Delinquency?,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211009214.pdf,22,doi,10.1509/jmkr.48.SPL.S1,,,2011,10.1509/jmkr.48.spl.s1,10.1509/jmkr.48.spl.s1,Misunderstanding Savings Growth: Implications for Retirement Savings                     Behavior,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.spl.s1.pdf
2021,10.1177/00222437211010439,10.1177/00222437211010439,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010439.pdf,7,doi,10.1509/jmr.13.0238,,,2014,10.1509/jmr.13.0238,10.1509/jmr.13.0238,Broadcasting and Narrowcasting: How Audience Size Affects What People Share,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0238.pdf
2021,10.1177/00222437211010439,10.1177/00222437211010439,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010439.pdf,11,doi,10.1509/jmr.10.0353,,,2012,10.1509/jmr.10.0353,10.1509/jmr.10.0353,What Makes Online Content Viral?,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0353.pdf
2021,10.1177/00222437211010439,10.1177/00222437211010439,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010439.pdf,20,doi,10.1509/jmkr.43.3.345,,,2006,10.1509/jmkr.43.3.345,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.345.pdf
2021,10.1177/00222437211010439,10.1177/00222437211010439,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010439.pdf,24,doi,10.1509/jmr.11.0136,,,2012,10.1509/jmr.11.0136,10.1509/jmr.11.0136,On Braggarts and Gossips: A Self-Enhancement Account of Word-of-Mouth Generation and Transmission,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.11.0136.pdf
2021,10.1177/00222437211010439,10.1177/00222437211010439,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010439.pdf,35,doi,10.1177/0022243719834514,,,2019,10.1177/0022243719834514,10.1177/0022243719834514,In Mobile We Trust: The Effects of Mobile Versus Nonmobile Reviews on Consumer Purchase Intentions,data\jmr_2000_2025\pdfs\2019\10.1177_0022243719834514.pdf
2021,10.1177/00222437211010439,10.1177/00222437211010439,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010439.pdf,54,doi,10.1509/jmr.11.0458,,,2013,10.1509/jmr.11.0458,10.1509/jmr.11.0458,On Brands and Word of Mouth,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0458.pdf
2021,10.1177/00222437211010439,10.1177/00222437211010439,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010439.pdf,59,doi,10.1177/0022243718815429,,,2019,10.1177/0022243718815429,10.1177/0022243718815429,Selectively Emotional: How Smartphone Use Changes User-Generated Content,data\jmr_2000_2025\pdfs\2019\10.1177_0022243718815429.pdf
2021,10.1177/00222437211010439,10.1177/00222437211010439,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010439.pdf,61,doi,10.1509/jmkr.48.3.444,,,2011,10.1509/jmkr.48.3.444,10.1509/jmkr.48.3.444,The Value of Social Dynamics in Online Product Ratings Forums,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.3.444.pdf
2021,10.1177/00222437211010465,10.1177/00222437211010465,How (and When) the Presence of Food Decreases Enjoyment of Customer Experiences,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010465.pdf,5,doi,10.1509/jmkr.47.3.497,,,2010,10.1509/jmkr.47.3.497,10.1509/jmkr.47.3.497,When Choosing Makes a Good Thing Better: Temporal Variations in the Valuation of Hedonic Consumption,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.3.497.pdf
2021,10.1177/00222437211010465,10.1177/00222437211010465,How (and When) the Presence of Food Decreases Enjoyment of Customer Experiences,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010465.pdf,40,doi,10.1509/jmkr.45.6.654,,,2008,10.1509/jmkr.45.6.654,10.1509/jmkr.45.6.654,Interrupted Consumption: Disrupting Adaptation to Hedonic Experiences,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.6.654.pdf
2021,10.1177/00222437211010465,10.1177/00222437211010465,How (and When) the Presence of Food Decreases Enjoyment of Customer Experiences,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010465.pdf,54,doi,10.1509/jmkr.44.3.379,,,2007,10.1509/jmkr.44.3.379,10.1509/jmkr.44.3.379,Mental Simulation and Preference Consistency over Time: The Role of Process- versus Outcome-Focused Thoughts,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.3.379.pdf
2021,10.1177/00222437211010766,10.1177/00222437211010766,The Performance Impact of Core-Component Outsourcing: Insights from the LCD TV Industry,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211010766.pdf,62,doi,10.1509/jmkr.48.1.72,,,2011,10.1509/jmkr.48.1.72,10.1509/jmkr.48.1.72,Learning and Acting on Customer Information: A Simulation-Based Demonstration on Service Allocations with Offshore Centers,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.72.pdf
2021,10.1177/00222437211011196,10.1177/00222437211011196,"Religious Belief, Religious Priming, and Negative Word of Mouth",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211011196.pdf,8,doi,10.1509/jmr.13.0238,,,2014,10.1509/jmr.13.0238,10.1509/jmr.13.0238,Broadcasting and Narrowcasting: How Audience Size Affects What People Share,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0238.pdf
2021,10.1177/00222437211011196,10.1177/00222437211011196,"Religious Belief, Religious Priming, and Negative Word of Mouth",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211011196.pdf,17,doi,10.1509/jmr.13.0312,,,2016,10.1509/jmr.13.0312,10.1509/jmr.13.0312,Sharing with Friends versus Strangers: How Interpersonal Closeness Influences Word-of-Mouth Valence,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.13.0312.pdf
2021,10.1177/00222437211011196,10.1177/00222437211011196,"Religious Belief, Religious Priming, and Negative Word of Mouth",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211011196.pdf,57,doi,10.1509/jmr.12.0420,,,2013,10.1509/jmr.12.0420,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0420.pdf
2021,10.1177/00222437211011196,10.1177/00222437211011196,"Religious Belief, Religious Priming, and Negative Word of Mouth",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211011196.pdf,66,doi,10.1509/jmr.15.0246,,,2018,10.1509/jmr.15.0246,10.1509/jmr.15.0246,In God's Hands: How Reminders of God Dampen the Effectiveness of Fear Appeals,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.15.0246.pdf
2021,10.1177/00222437211012451,10.1177/00222437211012451,The Signal Value of Crowdfunded Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211012451.pdf,21,doi,10.1509/jmkr.38.3.349.18865,,,2001,10.1509/jmkr.38.3.349.18865,10.1509/jmkr.38.3.349.18865,The Role of Market Efficiency Intuitions in Consumer Choice: A Case of Compensatory Inferences,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.3.349.18865.pdf
2021,10.1177/00222437211012451,10.1177/00222437211012451,The Signal Value of Crowdfunded Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211012451.pdf,25,doi,10.1177/0022243718821697,,,2019,10.1177/0022243718821697,10.1177/0022243718821697,Prosocial Goal Pursuit in Crowdfunding: Evidence from Kickstarter,data\jmr_2000_2025\pdfs\2019\10.1177_0022243718821697.pdf
2021,10.1177/00222437211012451,10.1177/00222437211012451,The Signal Value of Crowdfunded Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211012451.pdf,32,doi,10.1509/jmkr.41.1.86.25087,,,2004,10.1509/jmkr.41.1.86.25087,10.1509/jmkr.41.1.86.25087,"Performance of Store Brands: A Cross-Country Analysis of Consumer Store-Brand Preferences, Perceptions, and Risk",data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.86.25087.pdf
2021,10.1177/00222437211012451,10.1177/00222437211012451,The Signal Value of Crowdfunded Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211012451.pdf,38,doi,10.1509/jmkr.41.2.197.28667,,,2004,10.1509/jmkr.41.2.197.28667,10.1509/jmkr.41.2.197.28667,When Corporate Image Affects Product Evaluations: The Moderating Role of Perceived Risk,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.2.197.28667.pdf
2021,10.1177/00222437211012451,10.1177/00222437211012451,The Signal Value of Crowdfunded Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211012451.pdf,62,doi,10.1509/jmr.15.0244,,,2017,10.1509/jmr.15.0244,10.1509/jmr.15.0244,The Value of Marketing Crowdsourced New Products as Such: Evidence from Two Randomized Field Experiments,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.15.0244.pdf
2021,10.1177/00222437211012451,10.1177/00222437211012451,The Signal Value of Crowdfunded Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211012451.pdf,70,doi,10.1509/jmr.13.0438,,,2014,10.1509/jmr.13.0438,10.1509/jmr.13.0438,Positioning Brands against Large Competitors to Increase Sales,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0438.pdf
2021,10.1177/00222437211012451,10.1177/00222437211012451,The Signal Value of Crowdfunded Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211012451.pdf,71,doi,10.1509/jmr.14.0174,,,2015,10.1509/jmr.14.0174,10.1509/jmr.14.0174,"Perceived Risk, Product Returns, and Optimal Resource Allocation: Evidence from a Field Experiment",data\jmr_2000_2025\pdfs\2015\10.1509_jmr.14.0174.pdf
2021,10.1177/00222437211012451,10.1177/00222437211012451,The Signal Value of Crowdfunded Products,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211012451.pdf,89,doi,10.1509/jmkr.39.2.228.19086,,,2002,10.1509/jmkr.39.2.228.19086,10.1509/jmkr.39.2.228.19086,Measuring Consumers' Willingness to Pay at the Point of Purchase,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.228.19086.pdf
2021,10.1177/00222437211013781,10.1177/00222437211013781,"Improving Business-to-Business Customer Satisfaction Programs: Assessment of Asymmetry, Heterogeneity, and Financial Impact",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211013781.pdf,2,doi,10.1509/jmkr.47.5.840,,,2010,10.1509/jmkr.47.5.840,10.1509/jmkr.47.5.840,Personal Selling Elasticities: A Meta-Analysis,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.840.pdf
2021,10.1177/00222437211013781,10.1177/00222437211013781,"Improving Business-to-Business Customer Satisfaction Programs: Assessment of Asymmetry, Heterogeneity, and Financial Impact",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211013781.pdf,10,doi,10.1509/jmkr.42.2.141.62296,,,2005,10.1509/jmkr.42.2.141.62296,10.1509/jmkr.42.2.141.62296,New Empirical Generalizations on the Determinants of Price Elasticity,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.42.2.141.62296.pdf
2021,10.1177/00222437211013781,10.1177/00222437211013781,"Improving Business-to-Business Customer Satisfaction Programs: Assessment of Asymmetry, Heterogeneity, and Financial Impact",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211013781.pdf,14,doi,10.1509/jmkr.41.4.433.47011,,,2004,10.1509/jmkr.41.4.433.47011,10.1509/jmkr.41.4.433.47011,Linking Customer Management Effort to Customer Profitability in Business Markets,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.4.433.47011.pdf
2021,10.1177/00222437211013781,10.1177/00222437211013781,"Improving Business-to-Business Customer Satisfaction Programs: Assessment of Asymmetry, Heterogeneity, and Financial Impact",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211013781.pdf,40,doi,10.1509/jmr.10.0395,,,2012,10.1509/jmr.10.0395,10.1509/jmr.10.0395,Model-Based Segmentation Featuring Simultaneous Segment-Level Variable Selection,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0395.pdf
2021,10.1177/00222437211013781,10.1177/00222437211013781,"Improving Business-to-Business Customer Satisfaction Programs: Assessment of Asymmetry, Heterogeneity, and Financial Impact",data\jmr_2000_2025\pdfs\2021\10.1177_00222437211013781.pdf,59,doi,10.1509/jmkr.47.1.3,,,2010,10.1509/jmkr.47.1.3,10.1509/jmkr.47.1.3,A Control Function Approach to Endogeneity in Consumer Choice Models,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.1.3.pdf
2021,10.1177/00222437211016389,10.1177/00222437211016389,Strategic Polarization in Group Interactions,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211016389.pdf,3,doi,10.1509/jmkr.42.1.30.56883,,,2005,10.1509/jmkr.42.1.30.56883,10.1509/jmkr.42.1.30.56883,Pricing of Conspicuous Goods: A Competitive Analysis of Social Effects,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.42.1.30.56883.pdf
2021,10.1177/00222437211016389,10.1177/00222437211016389,Strategic Polarization in Group Interactions,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211016389.pdf,15,doi,10.1509/jmkr.43.3.345,,,2006,10.1509/jmkr.43.3.345,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.345.pdf
2021,10.1177/00222437211016495,10.1177/00222437211016495,Dynamics of Musical Success: A Machine Learning Approach for Multimedia Data Fusion,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211016495.pdf,4,doi,10.1509/jmkr.40.2.131.19224,,,2003,10.1509/jmkr.40.2.131.19224,10.1509/jmkr.40.2.131.19224,E-Customization,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.131.19224.pdf
2021,10.1177/00222437211016495,10.1177/00222437211016495,Dynamics of Musical Success: A Machine Learning Approach for Multimedia Data Fusion,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211016495.pdf,11,doi,10.1509/jmkr.37.2.259.18733,,,2000,10.1509/jmkr.37.2.259.18733,10.1509/jmkr.37.2.259.18733,A Hierarchical Bayes Model for Assortment Choice,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.2.259.18733.pdf
2021,10.1177/00222437211016495,10.1177/00222437211016495,Dynamics of Musical Success: A Machine Learning Approach for Multimedia Data Fusion,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211016495.pdf,12,doi,10.1177/0022243718810524,,,2019,10.1177/0022243718810524,10.1177/0022243718810524,Bayesian Nonparametric Dynamic Methods: Applications to Linear and Nonlinear Advertising Models,data\jmr_2000_2025\pdfs\2019\10.1177_0022243718810524.pdf
2021,10.1177/00222437211016495,10.1177/00222437211016495,Dynamics of Musical Success: A Machine Learning Approach for Multimedia Data Fusion,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211016495.pdf,61,doi,10.1509/jmr.12.0106,,,2014,10.1509/jmr.12.0106,10.1509/jmr.12.0106,Mining Marketing Meaning from Online Chatter: Strategic Brand Analysis of Big Data Using Latent Dirichlet Allocation,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.12.0106.pdf
2021,10.1177/00222437211016495,10.1177/00222437211016495,Dynamics of Musical Success: A Machine Learning Approach for Multimedia Data Fusion,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211016495.pdf,66,doi,10.1509/jmkr.41.4.448.47017,,,2004,10.1509/jmkr.41.4.448.47017,10.1509/jmkr.41.4.448.47017,Analyzing Brand Competition across Subcategories,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.4.448.47017.pdf
2021,10.1177/00222437211017460,10.1177/00222437211017460,Drinking Through Good Times and Bad: The Role of Consumer Differences,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211017460.pdf,34,doi,10.1509/jmr.11.0162,,,2013,10.1509/jmr.11.0162,10.1509/jmr.11.0162,Does Price Elasticity Vary with Economic Growth? A Cross-Category Analysis,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0162.pdf
2021,10.1177/00222437211017460,10.1177/00222437211017460,Drinking Through Good Times and Bad: The Role of Consumer Differences,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211017460.pdf,56,doi,10.1509/jmr.13.0270,,,2015,10.1509/jmr.13.0270,10.1509/jmr.13.0270,Healthy Choice: The Effect of Simplified Point-of-Sale Nutritional Information on Consumer Food Choice Behavior,data\jmr_2000_2025\pdfs\2015\10.1509_jmr.13.0270.pdf
2021,10.1177/00222437211017460,10.1177/00222437211017460,Drinking Through Good Times and Bad: The Role of Consumer Differences,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211017460.pdf,70,doi,10.1177/0022243720969401,,,2021,10.1177/0022243720969401,10.1177/0022243720969401,"The Impact of Soda Taxes: Pass-Through, Tax Avoidance, and Nutritional Effects",data\jmr_2000_2025\pdfs\2021\10.1177_0022243720969401.pdf
2021,10.1177/00222437211017460,10.1177/00222437211017460,Drinking Through Good Times and Bad: The Role of Consumer Differences,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211017460.pdf,77,doi,10.1509/jmr.10.0414,,,2013,10.1509/jmr.10.0414,10.1509/jmr.10.0414,Price and Advertising Effectiveness over the Business Cycle,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.10.0414.pdf
