pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,api_key_slot,citation_substance,relation_type,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1509_jmr.14.0238__cites__10.1509_jmkr.41.4.457.47014,ok,resp_09bebc48510b690c0169dc15bf98f08191bac9a82114b17538,gpt-5.4,xhigh,high,0,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0238__cites__10.1509_jmkr.41.4.457.47014.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0238__cites__10.1509_jmkr.41.4.457.47014.json,,28500,1498,29998,
10.1509_jmr.14.0641__cites__10.1509_jmkr.41.3.281.35986,ok,resp_0381a439a565f1320169dc15d1c2dc8191ad7dd97185889478,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0641__cites__10.1509_jmkr.41.3.281.35986.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0641__cites__10.1509_jmkr.41.3.281.35986.json,,32478,1125,33603,
10.1509_jmr.13.0482__cites__10.1509_jmkr.48.3.444,ok,resp_0bebcbae54e344d90169dc15e51e508191a158e01dc6a81fd9,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0482__cites__10.1509_jmkr.48.3.444.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0482__cites__10.1509_jmkr.48.3.444.json,,27098,722,27820,
10.1509_jmr.14.0482__cites__10.1509_jmkr.40.2.146.19229,ok,resp_024825116d7cb82e0169dc15c92fdc8191a8bf2d444f04a371,gpt-5.4,xhigh,high,0,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0482__cites__10.1509_jmkr.40.2.146.19229.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0482__cites__10.1509_jmkr.40.2.146.19229.json,,27732,1378,29110,
10.1509_jmr.14.0175__cites__10.1509_jmkr.48.3.555,ok,resp_058c8280e2207dd40169dc15b810ac819180d17d386e4d1630,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0175__cites__10.1509_jmkr.48.3.555.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0175__cites__10.1509_jmkr.48.3.555.json,,25135,1736,26871,
10.1509_jmr.15.0319__cites__10.1509_jmkr.38.1.100.18835,ok,resp_0647098b37ad786e0169dc15d8b4ec819189f69286f256f1c0,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.15.0319__cites__10.1509_jmkr.38.1.100.18835.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.15.0319__cites__10.1509_jmkr.38.1.100.18835.json,,24478,1033,25511,
10.1509_jmr.14.0028__cites__10.1509_jmkr.44.4.529,ok,resp_01ee4087c5122a680169dc15f131ac81919ed6d50b4c220c75,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0028__cites__10.1509_jmkr.44.4.529.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0028__cites__10.1509_jmkr.44.4.529.json,,33442,566,34008,
10.1509_jmr.14.0274__cites__10.1509_jmkr.46.4.467,ok,resp_0041e6a179f9001a0169dc15c306fc819198d2617c8aa3cf0e,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0274__cites__10.1509_jmkr.46.4.467.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0274__cites__10.1509_jmkr.46.4.467.json,,33076,1481,34557,
10.1509_jmr.14.0115__cites__10.1509_jmkr.40.1.10.19128,ok,resp_01e637550ea0cf6a0169dc15f5b93c8191ba61d5261b82f84a,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0115__cites__10.1509_jmkr.40.1.10.19128.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0115__cites__10.1509_jmkr.40.1.10.19128.json,,22274,471,22745,
10.1509_jmr.13.0580__cites__10.1509_jmkr.37.1.32.18716,ok,resp_033c3c05d87d85910169dc15e9647081919f40f7ce63db691e,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0580__cites__10.1509_jmkr.37.1.32.18716.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0580__cites__10.1509_jmkr.37.1.32.18716.json,,29876,764,30640,
10.1509_jmr.14.0028__cites__10.1509_jmkr.45.1.48,ok,resp_0fe7d9e989f0277c0169dc15f3900081918ae54221a0a49983,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0028__cites__10.1509_jmkr.45.1.48.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0028__cites__10.1509_jmkr.45.1.48.json,,33424,535,33959,
10.1509_jmr.14.0379__cites__10.1509_jmkr.44.1.114,ok,resp_022121c4286a70030169dc15c81be88191adf91294eb586031,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0379__cites__10.1509_jmkr.44.1.114.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0379__cites__10.1509_jmkr.44.1.114.json,,25658,1446,27104,
10.1509_jmr.13.0482__cites__10.1509_jmkr.48.1.28,ok,resp_0710f88da847d1be0169dc15e3e3c481918c63852f1f8f2989,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0482__cites__10.1509_jmkr.48.1.28.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0482__cites__10.1509_jmkr.48.1.28.json,,27153,846,27999,
10.1509_jmr.14.0115__cites__10.1509_jmr.12.0388,ok,resp_04e01f0ff56e797c0169dc15f95e5c8191831709391b3ce96e,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0115__cites__10.1509_jmr.12.0388.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0115__cites__10.1509_jmr.12.0388.json,,22208,464,22672,
10.1509_jmr.14.0420__cites__10.1509_jmkr.44.3.347,ok,resp_0545fc7fd11e52500169dc15c6bed88191be437c11f711589f,gpt-5.4,xhigh,high,0,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0420__cites__10.1509_jmkr.44.3.347.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0420__cites__10.1509_jmkr.44.3.347.json,,22308,1525,23833,
10.1509_jmr.13.0319__cites__10.1509_jmkr.40.1.101.19130,ok,resp_0e59d4e4c89670310169dc15e094ec819181af710a375b31b8,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0319__cites__10.1509_jmkr.40.1.101.19130.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0319__cites__10.1509_jmkr.40.1.101.19130.json,,23461,1019,24480,
10.1509_jmr.14.0641__cites__10.1509_jmkr.44.4.579,ok,resp_09c9f7d42fc723140169dc15d1b344819183f8f75553c4dfd1,gpt-5.4,xhigh,high,1,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0641__cites__10.1509_jmkr.44.4.579.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0641__cites__10.1509_jmkr.44.4.579.json,,32590,1333,33923,
10.1509_jmr.15.0101__cites__10.1509_jmkr.46.4.543,ok,resp_0efaf4915a2393eb0169dc15d80f64819180e75a0158726af4,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.15.0101__cites__10.1509_jmkr.46.4.543.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.15.0101__cites__10.1509_jmkr.46.4.543.json,,26777,1205,27982,
10.1509_jmr.14.0028__cites__10.1509_jmkr.41.1.31.25086,ok,resp_0bf9e02855d9f1f10169dc15ef46e4819188c4488a03dc9944,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0028__cites__10.1509_jmkr.41.1.31.25086.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0028__cites__10.1509_jmkr.41.1.31.25086.json,,33383,706,34089,
10.1509_jmr.14.0641__cites__10.1509_jmr.13.0423,ok,resp_006feb788e389b380169dc15df68308191b7e71811ce4993dd,gpt-5.4,xhigh,high,0,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0641__cites__10.1509_jmr.13.0423.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0641__cites__10.1509_jmr.13.0423.json,,32483,1053,33536,
10.1509_jmr.13.0545__cites__10.1509_jmkr.48.1.140,ok,resp_099a3f0730f7c0940169dc15ea75bc819185b9a52d03742529,gpt-5.4,xhigh,high,1,substantive,other,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0545__cites__10.1509_jmkr.48.1.140.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0545__cites__10.1509_jmkr.48.1.140.json,,29607,815,30422,
10.1509_jmr.12.0511__cites__10.1509_jmkr.47.4.643,ok,resp_0d43af5ff27c211b0169dc15ddc38081919d2b699a73799f4c,gpt-5.4,xhigh,high,2,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.12.0511__cites__10.1509_jmkr.47.4.643.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.12.0511__cites__10.1509_jmkr.47.4.643.json,,50679,1077,51756,
10.1509_jmr.14.0099__cites__10.1509_jmr.11.0458,ok,resp_05d69269282660a80169dc15b468e08191b7f8a8e9b0258cd9,gpt-5.4,xhigh,high,0,substantive,other,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0099__cites__10.1509_jmr.11.0458.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0099__cites__10.1509_jmr.11.0458.json,,23919,1843,25762,
10.1509_jmr.13.0545__cites__10.1509_jmkr.43.3.420,ok,resp_0b7cff0b1bbdf0660169dc15e925dc81918be2db17351c848a,gpt-5.4,xhigh,high,2,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0545__cites__10.1509_jmkr.43.3.420.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0545__cites__10.1509_jmkr.43.3.420.json,,29477,912,30389,
10.1509_jmr.14.0012__cites__10.1509_jmr.12.0063,ok,resp_04ce65477c3f682a0169dc15ec7800819196bc1b19b10341ef,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0012__cites__10.1509_jmr.12.0063.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0012__cites__10.1509_jmr.12.0063.json,,24756,900,25656,
10.1509_jmr.14.0563__cites__10.1509_jmkr.37.1.60.18718,ok,resp_00ee1883b41c9c930169dc15d0374c819199fa24f8cf254d84,gpt-5.4,xhigh,high,2,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0563__cites__10.1509_jmkr.37.1.60.18718.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0563__cites__10.1509_jmkr.37.1.60.18718.json,,22615,1453,24068,
10.1509_jmr.15.0053__cites__10.1509_jmkr.47.5.945,ok,resp_0f1e6330eb6c31290169dc15d6ed7081918c5a5c4f4cca9586,gpt-5.4,xhigh,high,0,substantive,other,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.15.0053__cites__10.1509_jmkr.47.5.945.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.15.0053__cites__10.1509_jmkr.47.5.945.json,,22953,1364,24317,
10.1509_jmr.13.0482__cites__10.1509_jmkr.47.5.883,ok,resp_01b4a73c4563fc690169dc15e381288191b50c4b02b1ea20d7,gpt-5.4,xhigh,high,2,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0482__cites__10.1509_jmkr.47.5.883.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0482__cites__10.1509_jmkr.47.5.883.json,,27115,1050,28165,
10.1509_jmr.13.0319__cites__10.1509_jmkr.48.5.920,ok,resp_0b1a3d1809ae8c170169dc15df1990819198e6ab4fb8bd7ab4,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0319__cites__10.1509_jmkr.48.5.920.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0319__cites__10.1509_jmkr.48.5.920.json,,23514,1171,24685,
10.1509_jmr.13.0379__cites__10.1509_jmr.10.0353,ok,resp_0ca22922a4e0c78e0169dc15e0ab74819189505f0759c96dfc,gpt-5.4,xhigh,high,2,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0379__cites__10.1509_jmr.10.0353.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0379__cites__10.1509_jmr.10.0353.json,,26436,1159,27595,
10.1509_jmr.14.0028__cites__10.1509_jmkr.38.4.485.18905,ok,resp_0f13918e4f7b2f2d0169dc15ef102c8191b449eb5216a2df9e,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0028__cites__10.1509_jmkr.38.4.485.18905.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0028__cites__10.1509_jmkr.38.4.485.18905.json,,33417,896,34313,
10.1509_jmr.14.0028__cites__10.1509_jmkr.44.3.468,ok,resp_0972070cca7d05300169dc15f0c03c8191887e68ec098fdba9,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0028__cites__10.1509_jmkr.44.3.468.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0028__cites__10.1509_jmkr.44.3.468.json,,33402,863,34265,
10.1509_jmr.13.0379__cites__10.1509_jmkr.48.3.617,ok,resp_0ecad41766a43bf20169dc15e07fb48191bf9d70b7bc85690d,gpt-5.4,xhigh,high,1,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0379__cites__10.1509_jmkr.48.3.617.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0379__cites__10.1509_jmkr.48.3.617.json,,26462,1212,27674,
10.1509_jmr.13.0482__cites__10.1509_jmr.11.0183,ok,resp_01b480b8534baa830169dc15e569d4819180c91d5315b563f9,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0482__cites__10.1509_jmr.11.0183.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0482__cites__10.1509_jmr.11.0183.json,,27125,1125,28250,
10.1509_jmr.13.0545__cites__10.1509_jmkr.42.2.210.62285,ok,resp_0c33ca603e2149030169dc15e7cb2481919ff8efd98d867032,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.13.0545__cites__10.1509_jmkr.42.2.210.62285.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.13.0545__cites__10.1509_jmkr.42.2.210.62285.json,,29482,1056,30538,
10.1509_jmr.15.0001__cites__10.1509_jmkr.43.1.39,ok,resp_09077f431ce7e4cf0169dc15d4ca388191b68b02c620a699a1,gpt-5.4,xhigh,high,0,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.15.0001__cites__10.1509_jmkr.43.1.39.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.15.0001__cites__10.1509_jmkr.43.1.39.json,,29666,1482,31148,
10.1509_jmr.14.0028__cites__10.1509_jmkr.41.1.7.25084,ok,resp_05afc2649503477f0169dc15f0f4808191b2f70eff33db2f10,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0028__cites__10.1509_jmkr.41.1.7.25084.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0028__cites__10.1509_jmkr.41.1.7.25084.json,,33425,919,34344,
10.1509_jmr.14.0591__cites__10.1509_jmkr.48.3.544,ok,resp_0bd7977852a32a650169dc15d209148191a0624cf96370e8ff,gpt-5.4,xhigh,high,1,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.14.0591__cites__10.1509_jmkr.48.3.544.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.14.0591__cites__10.1509_jmkr.48.3.544.json,,25788,1563,27351,
